PropertyID,Address,City,State,Zip,SqFt,LotSize_Acres,Bedrooms,Bathrooms,GarageSpaces,HasPool,HasPatio,HasDeck,YearBuilt,LastSoldPrice
NobleOK-2422,8608 Classen Blvd,Noble,OK,73068,4220,3.57,4,4,1,1,0,0,2012,579000
OklahomaCityOK-2438,4854 Penn Ave,Oklahoma City,OK,73139,2835,0.17,3,2.5,0,0,1,1,1968,367000
NobleOK-2423,8254 Classen Blvd,Noble,OK,73068,3277,2.31,2,2,2,0,1,1,1973,416000
NormanOK-2463,4867 Washington Blvd,Norman,OK,73072,4138,0.18,3,2.5,1,0,1,1,1981,624000
OklahomaCityOK-2439,1071 Robinson St,Oklahoma City,OK,73139,2356,0.22,5,4,1,0,1,0,1988,306000
NobleOK-2424,3233 Western Ave,Noble,OK,73068,2566,3.69,5,4.5,3,0,1,1,1965,310000
NormanOK-2464,3524 Robinson St,Norman,OK,73069,1330,0.26,3,3.5,2,0,1,0,1984,192000
NobleOK-2425,7631 Oak Ave,Noble,OK,73068,2959,1.73,3,2.5,1,0,1,0,2003,398000
NormanOK-2465,4373 Maple Ln,Norman,OK,73069,3982,0.16,2,2.5,1,0,0,1,2009,616000
OklahomaCityOK-2440,7964 Main St,Oklahoma City,OK,73170,3684,0.23,2,2,2,1,1,0,1963,521000
OklahomaCityOK-2441,9366 Robinson St,Oklahoma City,OK,73139,3155,0.21,3,2.5,2,1,1,0,1982,455000
NobleOK-2426,9869 Cedar Ct,Noble,OK,73068,3254,3.19,2,2.5,3,0,1,1,1984,431000
OklahomaCityOK-2442,8783 Washington Blvd,Oklahoma City,OK,73170,2061,0.18,2,1,1,0,0,1,2008,306000
NobleOK-2427,697 Robinson St,Noble,OK,73068,2105,4.78,3,3,1,0,1,0,1982,259000
OklahomaCityOK-2443,4977 Main St,Oklahoma City,OK,73159,3487,0.25,3,3.5,0,1,1,1,1961,482000
NobleOK-2428,2414 Cedar Ct,Noble,OK,73068,4439,3.48,2,2,1,0,1,0,2004,593000
OklahomaCityOK-2444,4041 Washington Blvd,Oklahoma City,OK,73159,2539,0.33,4,3,0,1,1,0,1961,322000
NobleOK-2429,1072 Oak Ave,Noble,OK,73068,2428,1.82,5,4,2,0,1,1,2011,346000
NormanOK-2466,2919 Cedar Ct,Norman,OK,73071,2477,0.38,5,5,2,0,1,0,1962,343000
OklahomaCityOK-2445,2566 Washington Blvd,Oklahoma City,OK,73159,1276,0.21,4,4,1,0,1,0,1970,142000
OklahomaCityOK-2446,9590 Cedar Ct,Oklahoma City,OK,73160,3963,0.22,4,3,2,0,0,1,1964,531000
OklahomaCityOK-2447,653 Cedar Ct,Oklahoma City,OK,73160,1657,0.18,5,5.5,0,0,0,1,1974,202000
OklahomaCityOK-2448,2873 Maple Ln,Oklahoma City,OK,73139,3341,0.19,4,4,3,0,1,0,2003,497000
NormanOK-2467,3846 Oak Ave,Norman,OK,73069,1229,0.18,2,1.5,0,0,1,0,1999,161000
OklahomaCityOK-2449,8790 Washington Blvd,Oklahoma City,OK,73139,1988,0.30,4,4,2,0,1,1,2008,305000
NobleOK-2430,9758 Classen Blvd,Noble,OK,73068,1244,3.33,3,2,0,0,1,0,2009,144000
NormanOK-2468,3035 Western Ave,Norman,OK,73072,2659,0.23,3,2,0,0,0,1,1976,350000
NormanOK-2469,841 Main St,Norman,OK,73072,3265,0.28,3,3,0,0,0,1,2001,498000
NobleOK-2431,6921 Main St,Noble,OK,73068,2594,0.78,3,2,1,0,1,0,2021,352000
OklahomaCityOK-2450,5384 Maple Ln,Oklahoma City,OK,73139,1265,0.29,2,2,2,0,1,1,2008,173000
NobleOK-2432,598 Cedar Ct,Noble,OK,73068,1974,1.90,2,2,3,0,1,0,1967,240000
NobleOK-2433,3524 Cedar Ct,Noble,OK,73068,2262,4.34,3,2.5,2,0,1,1,1976,289000
OklahomaCityOK-2451,7237 Classen Blvd,Oklahoma City,OK,73159,2255,0.30,5,5.5,2,1,1,1,1993,353000
NobleOK-2434,7952 Washington Blvd,Noble,OK,73068,4011,4.94,4,3,1,1,1,1,2015,558000
NobleOK-2435,8482 Penn Ave,Noble,OK,73068,3617,2.36,2,2,1,1,1,1,1998,511000
OklahomaCityOK-2452,1154 Western Ave,Oklahoma City,OK,73139,3984,0.34,2,2.5,3,0,1,1,1993,581000
NormanOK-2470,1763 Western Ave,Norman,OK,73071,3450,0.24,5,5,1,1,1,0,1998,545000
NobleOK-2436,2454 Washington Blvd,Noble,OK,73068,3761,2.55,2,2.5,2,0,1,0,1995,495000
NormanOK-2471,8137 Classen Blvd,Norman,OK,73071,2581,0.17,3,3,0,0,1,0,1984,349000
NormanOK-2472,7492 Maple Ln,Norman,OK,73069,2725,0.33,4,4,0,0,0,0,1983,377000
OklahomaCityOK-2453,7045 Robinson St,Oklahoma City,OK,73159,2351,0.33,4,4,0,0,1,0,1965,291000
OklahomaCityOK-2454,7575 Maple Ln,Oklahoma City,OK,73159,4004,0.34,5,5,2,0,0,1,2006,593000
NobleOK-2437,4140 Main St,Noble,OK,73068,2000,2.59,2,1.5,2,0,0,0,2009,257000
NormanOK-2473,4045 Main St,Norman,OK,73071,2037,0.23,5,5,1,0,1,0,1976,280000
NormanOK-2474,6310 Classen Blvd,Norman,OK,73069,1492,0.34,2,2.5,1,0,1,0,1978,183000
OklahomaCityOK-2455,9766 Robinson St,Oklahoma City,OK,73160,1849,0.34,2,1.5,2,0,1,1,1976,238000
NormanOK-2475,3862 Washington Blvd,Norman,OK,73071,2095,0.20,3,2.5,1,0,1,0,1987,299000
NobleOK-2438,2164 Oak Ave,Noble,OK,73068,2010,1.83,4,3.5,1,0,1,0,2003,270000
NobleOK-2439,8722 Main St,Noble,OK,73068,4284,2.58,2,1,0,0,1,0,1980,530000
NobleOK-2440,575 Western Ave,Noble,OK,73068,1116,0.57,5,4,1,0,1,0,2004,137000
NobleOK-2441,2970 Robinson St,Noble,OK,73068,4141,2.61,2,2.5,3,0,0,1,2015,561000
NormanOK-2476,467 Washington Blvd,Norman,OK,73072,2024,0.32,4,3,0,0,1,1,2000,283000
NormanOK-2477,521 Penn Ave,Norman,OK,73072,4156,0.23,3,2.5,1,0,0,1,1983,597000
OklahomaCityOK-2456,8416 Western Ave,Oklahoma City,OK,73159,2820,0.15,5,4.5,3,0,1,0,2016,435000
NormanOK-2478,9034 Pine Rd,Norman,OK,73069,1761,0.40,4,4,0,0,1,1,1977,244000
NormanOK-2479,1952 Oak Ave,Norman,OK,73071,1502,0.21,4,4.5,2,0,0,0,1983,203000
NormanOK-2480,3742 Main St,Norman,OK,73069,2538,0.32,4,3.5,2,1,1,0,2017,426000
OklahomaCityOK-2457,4981 Washington Blvd,Oklahoma City,OK,73159,4319,0.25,4,4.5,3,0,0,1,1978,599000
NobleOK-2442,5615 Cedar Ct,Noble,OK,73068,2082,3.64,5,5.5,3,0,0,0,1971,257000
OklahomaCityOK-2458,7101 Classen Blvd,Oklahoma City,OK,73159,1199,0.29,2,2,2,0,1,1,1971,144000
OklahomaCityOK-2459,3369 Oak Ave,Oklahoma City,OK,73139,3187,0.28,3,2,2,1,1,0,1962,451000
NobleOK-2443,1604 Washington Blvd,Noble,OK,73068,1751,1.50,5,4.5,0,0,1,0,1962,167000
NormanOK-2481,1729 Washington Blvd,Norman,OK,73069,2599,0.25,2,2.5,0,0,1,0,1964,341000
OklahomaCityOK-2460,482 Classen Blvd,Oklahoma City,OK,73139,1375,0.28,3,2.5,3,0,0,1,2000,187000
NobleOK-2444,7213 Pine Rd,Noble,OK,73068,3128,1.43,4,4.5,1,0,1,0,1992,410000
NobleOK-2445,6544 Maple Ln,Noble,OK,73068,1486,4.67,2,2,1,0,1,0,2014,199000
OklahomaCityOK-2461,9310 Main St,Oklahoma City,OK,73139,1162,0.17,3,2,1,0,0,0,1980,126000
NobleOK-2446,949 Oak Ave,Noble,OK,73068,1641,4.19,4,4,2,0,0,0,1963,171000
NobleOK-2447,4079 Oak Ave,Noble,OK,73068,3065,2.21,4,4.5,2,0,1,0,1981,382000
NobleOK-2448,7038 Pine Rd,Noble,OK,73068,3684,1.56,3,2.5,3,0,1,0,1960,464000
NormanOK-2482,4641 Oak Ave,Norman,OK,73071,1891,0.34,5,5.5,3,0,1,0,2018,327000
NormanOK-2483,7448 Main St,Norman,OK,73072,1997,0.31,4,4,2,0,1,0,1963,280000
NormanOK-2484,7652 Main St,Norman,OK,73069,1863,0.21,4,4,0,0,1,0,1995,257000
NormanOK-2485,9976 Penn Ave,Norman,OK,73072,2383,0.35,5,5,2,0,0,0,1970,336000
OklahomaCityOK-2462,2698 Classen Blvd,Oklahoma City,OK,73139,1884,0.23,4,4,2,0,1,0,2006,270000
OklahomaCityOK-2463,7079 Robinson St,Oklahoma City,OK,73170,1307,0.33,5,4.5,0,0,0,0,1965,124000
OklahomaCityOK-2464,9046 Pine Rd,Oklahoma City,OK,73160,1461,0.24,5,5.5,1,0,1,1,1999,204000
NobleOK-2449,9532 Washington Blvd,Noble,OK,73068,2342,4.48,2,1,3,0,1,0,1979,296000
NobleOK-2450,5870 Cedar Ct,Noble,OK,73068,1169,2.26,4,3.5,0,0,1,0,1995,141000
NormanOK-2486,6411 Western Ave,Norman,OK,73071,2313,0.17,3,3.5,2,0,0,0,2014,351000
NobleOK-2451,7037 Penn Ave,Noble,OK,73068,1474,4.29,4,4.5,0,0,1,1,2017,185000
OklahomaCityOK-2465,5257 Classen Blvd,Oklahoma City,OK,73139,4210,0.27,3,3.5,2,1,1,0,1977,611000
OklahomaCityOK-2466,839 Maple Ln,Oklahoma City,OK,73160,2712,0.16,3,2,3,0,0,0,2015,403000
NobleOK-2452,1876 Robinson St,Noble,OK,73068,2510,1.60,5,5,3,0,0,0,2005,356000
NormanOK-2487,2345 Oak Ave,Norman,OK,73069,1662,0.19,3,3.5,1,0,0,0,1988,236000
NormanOK-2488,5168 Cedar Ct,Norman,OK,73069,3911,0.21,5,4.5,3,0,1,1,1965,574000
OklahomaCityOK-2467,4456 Western Ave,Oklahoma City,OK,73160,4021,0.21,5,4.5,2,1,1,1,1968,577000
NormanOK-2489,9764 Penn Ave,Norman,OK,73069,1978,0.23,4,4.5,0,0,1,0,1995,290000
OklahomaCityOK-2468,2388 Pine Rd,Oklahoma City,OK,73139,4034,0.28,3,3,3,1,1,0,1980,597000
OklahomaCityOK-2469,8004 Western Ave,Oklahoma City,OK,73160,2224,0.18,3,3,1,1,1,0,1977,299000
NormanOK-2490,5571 Main St,Norman,OK,73072,2308,0.39,5,5,2,0,1,1,1990,353000
NobleOK-2453,9520 Washington Blvd,Noble,OK,73068,2478,0.78,3,2,3,0,1,0,1970,302000
NobleOK-2454,2697 Pine Rd,Noble,OK,73068,2007,0.74,5,5,1,0,1,1,1970,217000
OklahomaCityOK-2470,6565 Cedar Ct,Oklahoma City,OK,73170,1124,0.25,2,1.5,3,0,1,0,1977,135000
OklahomaCityOK-2471,2614 Washington Blvd,Oklahoma City,OK,73159,4108,0.20,2,1,2,0,0,0,1993,587000
OklahomaCityOK-2472,1507 Washington Blvd,Oklahoma City,OK,73170,3526,0.23,2,1.5,0,1,0,0,1968,475000
OklahomaCityOK-2473,7524 Pine Rd,Oklahoma City,OK,73160,2383,0.16,4,3.5,2,0,0,1,2022,356000
NormanOK-2491,4712 Washington Blvd,Norman,OK,73071,3542,0.37,3,2.5,0,1,0,0,1969,511000
NobleOK-2455,9846 Main St,Noble,OK,73068,3784,4.22,3,2.5,1,1,0,1,2009,538000
OklahomaCityOK-2474,7419 Penn Ave,Oklahoma City,OK,73160,3834,0.35,4,4,1,0,0,0,2007,558000
NormanOK-2492,8057 Classen Blvd,Norman,OK,73069,2642,0.25,5,4.5,0,1,1,0,2001,411000
OklahomaCityOK-2475,8230 Main St,Oklahoma City,OK,73160,4319,0.30,5,4.5,1,0,1,1,1996,604000
OklahomaCityOK-2476,9063 Cedar Ct,Oklahoma City,OK,73160,3695,0.17,5,4.5,1,0,1,0,1985,500000
NormanOK-2493,9272 Cedar Ct,Norman,OK,73069,3132,0.37,4,3.5,0,1,1,0,1965,453000
OklahomaCityOK-2477,2175 Maple Ln,Oklahoma City,OK,73159,1883,0.26,4,4.5,0,0,0,0,2016,274000
NobleOK-2456,106 Robinson St,Noble,OK,73068,1915,1.02,4,4,2,0,0,0,1971,233000
OklahomaCityOK-2478,3137 Robinson St,Oklahoma City,OK,73170,4111,0.17,5,5.5,3,1,1,1,1984,594000
NormanOK-2494,2661 Western Ave,Norman,OK,73072,1918,0.18,2,2,2,0,1,1,2023,328000
NobleOK-2457,2850 Penn Ave,Noble,OK,73068,3091,4.67,3,2,0,0,1,0,1990,394000
NobleOK-2458,3881 Main St,Noble,OK,73068,2935,3.32,5,4.5,2,1,1,0,2023,436000
NormanOK-2495,2975 Main St,Norman,OK,73069,1289,0.16,4,3.5,1,0,1,1,2011,198000
NobleOK-2459,4211 Oak Ave,Noble,OK,73068,2720,2.20,4,3.5,0,0,0,1,2020,368000
NormanOK-2496,4940 Washington Blvd,Norman,OK,73071,4234,0.16,5,4.5,3,0,1,1,1987,632000
OklahomaCityOK-2479,7340 Oak Ave,Oklahoma City,OK,73170,1728,0.18,4,3.5,1,0,1,1,1993,231000
OklahomaCityOK-2480,3300 Classen Blvd,Oklahoma City,OK,73159,2468,0.30,2,1,1,0,1,1,1986,330000
NormanOK-2497,252 Western Ave,Norman,OK,73071,3781,0.15,4,4,1,0,1,0,1960,537000
OklahomaCityOK-2481,8431 Robinson St,Oklahoma City,OK,73159,3722,0.19,3,2,3,0,0,1,2019,572000
NobleOK-2460,3855 Maple Ln,Noble,OK,73068,1129,1.15,2,1.5,1,0,1,1,2010,144000
OklahomaCityOK-2482,8911 Penn Ave,Oklahoma City,OK,73139,3949,0.27,4,3.5,0,1,1,0,1983,556000
NormanOK-2498,2857 Pine Rd,Norman,OK,73071,3078,0.32,5,4,1,0,0,0,2021,486000
OklahomaCityOK-2483,5219 Oak Ave,Oklahoma City,OK,73159,1810,0.19,2,2,3,0,1,1,1975,240000
NormanOK-2499,1507 Washington Blvd,Norman,OK,73071,3261,0.25,2,1.5,3,0,1,0,1986,498000
NobleOK-2461,7058 Penn Ave,Noble,OK,73068,4383,3.65,3,2.5,2,0,1,0,2020,599000
NobleOK-2462,9190 Cedar Ct,Noble,OK,73068,3997,3.68,4,4.5,1,0,0,0,2002,534000
OklahomaCityOK-2484,9673 Classen Blvd,Oklahoma City,OK,73160,3342,0.23,3,3,0,0,0,0,1985,439000
OklahomaCityOK-2485,8092 Robinson St,Oklahoma City,OK,73159,1319,0.30,5,4,0,0,0,1,2004,173000
NormanOK-2500,9798 Cedar Ct,Norman,OK,73071,1572,0.29,3,3,2,0,1,1,1987,213000
OklahomaCityOK-2486,7021 Washington Blvd,Oklahoma City,OK,73159,2441,0.23,4,3,2,0,1,1,1998,361000
NobleOK-2463,6891 Cedar Ct,Noble,OK,73068,4033,1.38,2,2.5,1,0,0,1,1984,523000
OklahomaCityOK-2487,6927 Main St,Oklahoma City,OK,73139,1266,0.23,3,3.5,0,0,1,0,1993,160000
OklahomaCityOK-2488,4678 Robinson St,Oklahoma City,OK,73139,3872,0.19,5,4,3,0,1,0,1982,558000
NobleOK-2464,686 Classen Blvd,Noble,OK,73068,3022,2.44,4,4.5,2,0,1,1,1979,374000
OklahomaCityOK-2489,3969 Pine Rd,Oklahoma City,OK,73139,1982,0.26,5,4.5,3,0,0,0,2013,301000
NobleOK-2465,6885 Oak Ave,Noble,OK,73068,3632,3.78,3,3,2,0,0,1,1986,458000
NobleOK-2466,4471 Main St,Noble,OK,73068,2837,0.76,2,2.5,0,0,0,0,1985,333000
NormanOK-2501,2115 Main St,Norman,OK,73072,2693,0.20,2,1.5,1,0,1,1,1997,392000
NormanOK-2502,4565 Robinson St,Norman,OK,73071,2837,0.25,4,3,2,0,1,1,1975,404000
NormanOK-2503,4813 Cedar Ct,Norman,OK,73069,3160,0.21,4,3.5,3,1,1,0,1982,496000
OklahomaCityOK-2490,8382 Oak Ave,Oklahoma City,OK,73170,2754,0.25,4,3.5,3,0,1,1,1985,373000
NormanOK-2504,4178 Classen Blvd,Norman,OK,73072,2288,0.26,3,3.5,2,0,0,0,1970,305000
NormanOK-2505,7942 Main St,Norman,OK,73071,4109,0.25,2,1,3,0,1,1,1968,593000
OklahomaCityOK-2491,3873 Main St,Oklahoma City,OK,73160,4442,0.24,4,4,0,1,1,0,2008,657000
NormanOK-2506,6303 Oak Ave,Norman,OK,73069,1655,0.36,3,2.5,2,0,0,0,1997,251000
NormanOK-2507,7456 Pine Rd,Norman,OK,73071,2249,0.16,3,3.5,0,0,1,0,1963,291000
OklahomaCityOK-2492,1859 Oak Ave,Oklahoma City,OK,73160,4208,0.20,4,3,3,0,0,1,1976,588000
OklahomaCityOK-2493,1644 Classen Blvd,Oklahoma City,OK,73139,1481,0.27,2,1.5,0,0,1,0,2011,212000
NormanOK-2508,9126 Maple Ln,Norman,OK,73071,3549,0.29,2,1.5,2,0,1,0,2008,561000
NormanOK-2509,9558 Western Ave,Norman,OK,73071,1437,0.27,5,5.5,1,0,1,0,1986,192000
NobleOK-2467,2916 Robinson St,Noble,OK,73068,3639,3.02,2,1,2,0,1,1,2014,510000
OklahomaCityOK-2494,1942 Main St,Oklahoma City,OK,73170,2035,0.21,2,1.5,0,0,1,0,1991,262000
OklahomaCityOK-2495,1114 Classen Blvd,Oklahoma City,OK,73170,3925,0.25,3,3,1,1,0,0,1974,541000
NobleOK-2468,4886 Oak Ave,Noble,OK,73068,2260,2.36,5,4.5,2,0,1,1,2020,306000
NobleOK-2469,1441 Oak Ave,Noble,OK,73068,3288,3.23,5,4.5,1,0,1,1,2004,432000
NormanOK-2510,8838 Cedar Ct,Norman,OK,73071,1204,0.19,5,4.5,3,0,1,1,2018,199000
NormanOK-2511,3347 Maple Ln,Norman,OK,73071,3880,0.18,2,1,3,0,1,0,1999,605000
OklahomaCityOK-2496,7560 Washington Blvd,Oklahoma City,OK,73159,3894,0.18,2,2,0,1,0,0,1998,572000
NormanOK-2512,113 Pine Rd,Norman,OK,73072,2247,0.31,2,1.5,2,0,1,0,2001,332000
OklahomaCityOK-2497,4806 Penn Ave,Oklahoma City,OK,73139,1273,0.20,2,1,2,0,0,0,1960,145000
NobleOK-2470,2932 Classen Blvd,Noble,OK,73068,2314,1.76,5,5,0,1,1,0,2020,333000
NobleOK-2471,2264 Washington Blvd,Noble,OK,73068,1275,2.02,3,2.5,3,0,0,0,1998,168000
NobleOK-2472,3533 Washington Blvd,Noble,OK,73068,2845,3.15,5,5,3,0,0,1,1972,352000
NormanOK-2513,151 Main St,Norman,OK,73071,4193,0.28,2,2,3,0,1,1,1977,632000
NobleOK-2473,2076 Washington Blvd,Noble,OK,73068,2514,3.03,3,3.5,3,1,1,1,1982,345000
OklahomaCityOK-2498,1450 Maple Ln,Oklahoma City,OK,73139,1878,0.26,2,1.5,3,0,1,0,2015,301000
NormanOK-2514,3114 Pine Rd,Norman,OK,73069,2142,0.28,2,2.5,3,0,1,0,2010,334000
NormanOK-2515,268 Maple Ln,Norman,OK,73069,4459,0.17,5,5.5,1,0,1,0,1960,645000
NobleOK-2474,9293 Oak Ave,Noble,OK,73068,3381,2.77,2,1.5,1,1,1,1,2019,494000
NormanOK-2516,2557 Penn Ave,Norman,OK,73072,2499,0.40,3,2.5,0,0,1,1,1970,345000
NormanOK-2517,5078 Oak Ave,Norman,OK,73069,2533,0.26,3,2.5,2,1,1,1,1974,373000
OklahomaCityOK-2499,9589 Classen Blvd,Oklahoma City,OK,73159,1950,0.35,3,3,2,0,1,0,2005,295000
NobleOK-2475,5192 Pine Rd,Noble,OK,73068,4175,0.58,2,2.5,3,0,0,0,1989,550000
NormanOK-2518,9120 Pine Rd,Norman,OK,73072,2633,0.32,2,2,2,1,1,1,2015,444000
OklahomaCityOK-2500,1639 Pine Rd,Oklahoma City,OK,73170,2373,0.18,4,4,1,1,1,0,1965,330000
OklahomaCityOK-2501,4638 Pine Rd,Oklahoma City,OK,73170,4058,0.29,2,1.5,0,0,1,1,1970,549000
NormanOK-2519,1132 Maple Ln,Norman,OK,73069,1557,0.39,3,3.5,3,0,0,1,2006,260000
NobleOK-2476,4942 Classen Blvd,Noble,OK,73068,2357,1.29,3,3.5,2,1,1,1,2010,348000
NobleOK-2477,3019 Classen Blvd,Noble,OK,73068,4377,3.52,2,1,3,1,1,0,1989,603000
NormanOK-2520,6595 Robinson St,Norman,OK,73071,1796,0.18,5,4.5,1,0,0,1,2012,270000
NormanOK-2521,5868 Western Ave,Norman,OK,73069,2766,0.39,5,5.5,3,0,1,1,2010,454000
NormanOK-2522,7208 Penn Ave,Norman,OK,73072,2422,0.26,2,1.5,2,0,0,1,2009,373000
NobleOK-2478,5181 Maple Ln,Noble,OK,73068,1346,2.75,2,2,2,0,1,1,2023,214000
NormanOK-2523,3512 Robinson St,Norman,OK,73072,3791,0.15,3,3,1,0,1,0,2008,584000
NobleOK-2479,8400 Oak Ave,Noble,OK,73068,3522,3.35,5,5,0,1,1,0,2006,494000
NobleOK-2480,673 Robinson St,Noble,OK,73068,1855,0.98,4,3,2,0,1,1,1961,204000
NormanOK-2524,2291 Oak Ave,Norman,OK,73071,4246,0.39,3,2.5,2,0,1,0,2007,650000
NobleOK-2481,2075 Classen Blvd,Noble,OK,73068,4475,1.57,2,2.5,2,0,1,1,2020,606000
NormanOK-2525,8699 Main St,Norman,OK,73069,3649,0.24,5,4.5,2,0,0,0,1974,534000
NobleOK-2482,6772 Penn Ave,Noble,OK,73068,1603,2.19,4,3,0,0,1,1,1961,152000
NobleOK-2483,1283 Cedar Ct,Noble,OK,73068,3300,3.21,5,4.5,3,1,0,0,2019,483000
NormanOK-2526,9572 Western Ave,Norman,OK,73071,1712,0.39,5,5,1,0,1,1,1993,233000
NobleOK-2484,8543 Maple Ln,Noble,OK,73068,4220,1.65,4,3,3,0,1,0,1995,579000
NormanOK-2527,2584 Oak Ave,Norman,OK,73072,2136,0.24,3,3.5,0,0,0,0,1986,303000
OklahomaCityOK-2502,7048 Pine Rd,Oklahoma City,OK,73170,2990,0.33,2,1,0,0,1,0,2018,433000
NormanOK-2528,5158 Cedar Ct,Norman,OK,73071,3082,0.27,2,2.5,3,0,1,1,1966,438000
OklahomaCityOK-2503,848 Penn Ave,Oklahoma City,OK,73170,4037,0.22,3,2.5,0,0,1,0,1974,546000
OklahomaCityOK-2504,8927 Cedar Ct,Oklahoma City,OK,73170,3913,0.29,3,2.5,2,0,1,1,1978,541000
OklahomaCityOK-2505,8103 Washington Blvd,Oklahoma City,OK,73160,1476,0.22,4,4.5,1,0,0,0,1978,191000
OklahomaCityOK-2506,7777 Maple Ln,Oklahoma City,OK,73170,2056,0.28,2,1.5,1,0,0,1,1967,263000
NormanOK-2529,3983 Oak Ave,Norman,OK,73072,4409,0.26,2,2.5,3,0,1,1,2018,700000
OklahomaCityOK-2507,6065 Main St,Oklahoma City,OK,73139,1273,0.23,3,2.5,2,0,1,1,2020,186000
NobleOK-2485,6728 Penn Ave,Noble,OK,73068,2584,2.92,3,2,1,1,1,0,1987,335000
OklahomaCityOK-2508,1981 Main St,Oklahoma City,OK,73170,1476,0.31,5,5.5,3,0,1,0,2001,207000
OklahomaCityOK-2509,2376 Washington Blvd,Oklahoma City,OK,73160,2459,0.23,4,3.5,0,0,0,1,1994,320000
NobleOK-2486,6716 Penn Ave,Noble,OK,73068,2896,1.28,5,5.5,0,0,1,1,1965,327000
NormanOK-2530,6062 Maple Ln,Norman,OK,73071,1797,0.32,3,3,2,0,0,0,1975,253000
NobleOK-2487,7316 Cedar Ct,Noble,OK,73068,4154,1.23,2,2,2,0,1,0,1987,533000
NormanOK-2531,7595 Washington Blvd,Norman,OK,73071,3644,0.40,4,3,0,0,1,0,2004,549000
NobleOK-2488,3436 Penn Ave,Noble,OK,73068,3841,4.17,4,4.5,2,0,1,0,1966,482000
NormanOK-2532,3529 Maple Ln,Norman,OK,73072,2406,0.16,4,3,1,0,1,0,1978,348000
OklahomaCityOK-2510,1363 Pine Rd,Oklahoma City,OK,73139,3087,0.22,4,4,2,0,1,1,1988,434000
OklahomaCityOK-2511,1310 Cedar Ct,Oklahoma City,OK,73139,2285,0.17,3,3.5,1,0,0,1,2006,330000
OklahomaCityOK-2512,7709 Main St,Oklahoma City,OK,73160,2864,0.17,5,5,2,1,0,0,2019,464000
NormanOK-2533,7953 Oak Ave,Norman,OK,73071,3997,0.24,4,4.5,3,0,1,0,1968,593000
OklahomaCityOK-2513,7962 Penn Ave,Oklahoma City,OK,73159,3096,0.16,5,5,3,1,1,0,2021,494000
NormanOK-2534,7595 Penn Ave,Norman,OK,73069,4348,0.15,3,2.5,3,1,1,0,2003,703000
NormanOK-2535,9087 Washington Blvd,Norman,OK,73072,2059,0.34,3,2.5,0,0,1,0,2004,313000
NobleOK-2489,7477 Main St,Noble,OK,73068,3852,2.53,2,1.5,0,0,1,1,2005,506000
NormanOK-2536,1164 Classen Blvd,Norman,OK,73071,2003,0.24,3,2.5,3,0,0,0,1974,271000
OklahomaCityOK-2514,962 Oak Ave,Oklahoma City,OK,73139,2980,0.17,3,2.5,0,1,1,0,1960,384000
NobleOK-2490,3325 Cedar Ct,Noble,OK,73068,3807,3.10,3,2,1,0,0,0,2016,509000
OklahomaCityOK-2515,6161 Pine Rd,Oklahoma City,OK,73170,1566,0.21,2,1.5,3,0,1,0,2022,251000
NobleOK-2491,9224 Main St,Noble,OK,73068,3899,3.03,3,3.5,0,1,1,0,1980,497000
NormanOK-2537,8348 Classen Blvd,Norman,OK,73072,2801,0.22,3,2.5,2,0,1,0,1978,408000
OklahomaCityOK-2516,6948 Classen Blvd,Oklahoma City,OK,73170,3294,0.18,3,2,3,0,0,0,1976,461000
NobleOK-2492,3440 Robinson St,Noble,OK,73068,2921,4.05,2,2.5,3,0,1,0,1991,401000
NobleOK-2493,3469 Penn Ave,Noble,OK,73068,2124,4.88,5,5.5,0,0,1,0,2011,278000
OklahomaCityOK-2517,5685 Classen Blvd,Oklahoma City,OK,73139,1171,0.25,5,4,0,0,1,0,1967,114000
NobleOK-2494,4598 Western Ave,Noble,OK,73068,2990,2.51,5,4,3,0,1,0,1980,386000
NobleOK-2495,4744 Penn Ave,Noble,OK,73068,1539,4.66,2,2,0,0,1,0,2007,190000
NormanOK-2538,9337 Robinson St,Norman,OK,73069,2312,0.15,4,3,1,0,1,1,2002,333000
OklahomaCityOK-2518,5862 Robinson St,Oklahoma City,OK,73160,2552,0.24,5,4,3,1,1,1,2019,411000
NormanOK-2539,3686 Main St,Norman,OK,73069,3953,0.33,3,2.5,2,1,1,1,2017,650000
NobleOK-2496,7563 Oak Ave,Noble,OK,73068,3136,3.64,2,1,2,0,0,1,1987,407000
NormanOK-2540,4980 Washington Blvd,Norman,OK,73071,1855,0.39,4,4,3,0,1,0,1976,272000
NobleOK-2497,3578 Oak Ave,Noble,OK,73068,2426,4.93,3,2,0,1,1,0,1964,294000
OklahomaCityOK-2519,9237 Pine Rd,Oklahoma City,OK,73160,2651,0.34,5,5.5,0,0,1,1,1979,337000
NobleOK-2498,1402 Pine Rd,Noble,OK,73068,1212,2.23,5,4,1,0,0,0,2005,164000
NobleOK-2499,3419 Maple Ln,Noble,OK,73068,1612,1.06,3,2,2,0,1,0,1976,181000
NormanOK-2541,3333 Robinson St,Norman,OK,73069,3027,0.27,5,4,0,0,1,1,2014,455000
NormanOK-2542,677 Classen Blvd,Norman,OK,73072,2858,0.23,4,3,0,0,1,1,2023,460000
NormanOK-2543,552 Cedar Ct,Norman,OK,73069,3173,0.26,2,1,1,0,1,0,2008,502000
